Wall time,Step,Value
1767581399.4800162,569,45.400447845458984
1767581683.2695305,572,46.072532653808594
1767581760.7683384,574,45.80387496948242
1767581902.7951725,577,45.46782302856445
1767582214.0926027,581,45.706146240234375
1767582380.920879,585,45.5850715637207
1767582428.2574573,586,46.09583282470703
1767582570.91176,589,45.879295349121094
1767582783.3597825,591,45.5661735534668
1767582831.0691757,592,46.03102493286133
1767582973.5807908,595,46.279884338378906
1767583068.7931929,597,45.7047004699707
1767583138.4135053,599,45.585079193115234
1767583168.1385865,600,45.662410736083984
1767583451.9339368,603,45.77054977416992
1767583499.2841754,604,46.18653869628906
1767583719.7609973,609,46.239315032958984
1767584074.606344,614,46.501861572265625
1767584105.338436,615,45.557918548583984
1767584200.42865,617,46.1757926940918
1767584532.796035,621,45.56378173828125
1767584611.1008663,623,46.44635009765625
1767584658.8627257,624,45.42290115356445
1767584801.9677465,627,45.7800407409668
1767584890.5462635,629,46.65386962890625
1767584925.899395,630,45.95302963256836
1767585258.6034966,634,46.38174819946289
1767585442.1612477,638,46.43429946899414
1767585727.1936233,641,46.55748748779297
1767585775.0668864,642,45.58696365356445
1767585804.9700582,643,46.550533294677734
1767585844.0996788,644,46.169673919677734
1767585891.5499408,645,45.91382598876953
1767586117.1651342,650,45.49888229370117
1767586351.7139947,652,46.107120513916016
1767586397.9379802,653,46.12911605834961
1767586488.061022,655,46.77996063232422
1767586532.581103,656,45.804847717285156
1767586670.2509584,659,46.09475326538086
1767586890.1086633,661,46.32893753051758
1767587210.164294,668,46.08968734741211
1767587481.9935548,671,46.30924606323242
1767587680.9807081,676,45.747920989990234
1767587726.707446,677,46.31803894042969
1767588043.7207854,681,46.26341247558594
1767588234.597903,685,46.252811431884766
1767588360.4602494,688,45.705745697021484
1767588736.249989,693,46.11379623413086
1767588826.8525,695,46.57815933227539
1767588922.4597461,697,47.06985092163086
1767588970.2112513,698,46.34928894042969
1767589063.5587628,700,46.714141845703125
1767589332.6061983,703,46.6723518371582
1767589450.8540814,706,46.37519073486328
1767589792.6080985,711,46.43929672241211
1767590021.1831162,716,45.77931594848633
1767590112.8924847,718,46.51763916015625
1767590369.1163356,721,46.18937683105469
1767590402.6355832,722,46.34098434448242
1767590493.7340925,724,46.5025634765625
1767590585.761464,726,45.926204681396484
1767590631.5151947,727,46.273406982421875
1767590722.6392262,729,46.33333206176758
1767590751.2619646,730,46.47175216674805
1767590989.6666186,732,45.825042724609375
1767591037.7144535,733,46.36333465576172
1767591085.5008798,734,47.09529495239258
1767591291.4552956,739,46.41095733642578
1767591620.404395,743,46.47951889038086
1767591698.4740705,745,46.5745964050293
1767592401.5691283,757,46.28937530517578
1767592493.0266066,759,46.56601333618164
1767592905.208486,765,46.10500717163086
1767592952.0691032,766,46.697853088378906
1767593076.454848,769,47.40789031982422
1767593103.1854732,770,46.49522399902344
1767593379.582052,773,46.58610534667969
1767593517.5936744,776,46.899314880371094
1767593563.4668808,777,46.3669548034668
1767593639.6151865,779,46.31364059448242
1767593686.330301,780,46.51093292236328
1767593876.0751703,781,46.94779968261719
1767593921.45071,782,47.12984085083008
1767593980.9650164,783,46.98576354980469
1767594218.76724,789,46.4942512512207
1767594504.7132158,792,46.46665573120117
1767595239.7250266,805,46.5521240234375
1767595288.238658,806,46.63674545288086
1767595336.5844743,807,46.815494537353516
1767595384.8310642,808,46.86387634277344
1767595646.1526563,811,46.727603912353516
1767595972.224464,819,47.18967056274414
1767596019.300648,820,47.022705078125
1767596518.6363266,828,46.31716537475586
1767596564.2561488,829,46.964881896972656
1767596874.3781326,833,46.2535285949707
1767596903.8178167,834,46.87199020385742
1767596996.2722356,836,46.795005798339844
1767597041.4625175,837,46.76676559448242
1767597181.5413842,840,46.623966217041016
1767597364.6088812,841,46.03597640991211
1767597509.489547,844,46.5523567199707
1767597605.8095164,846,47.348262786865234
1767597955.3994591,851,46.48649978637695
1767598001.167409,852,47.49609375
1767598125.1220357,855,46.83578109741211
1767598263.3293,858,46.99613571166992
1767598544.8723917,861,47.068824768066406
1767598604.473391,863,46.518760681152344
1767598743.2094123,866,46.14757537841797
1767598789.991455,867,47.14183044433594
1767599102.6632915,871,46.513336181640625
1767599148.4692934,872,46.69314956665039
1767599854.0677872,885,46.8744010925293
1767599950.8339024,887,47.163787841796875
1767600271.3288126,891,46.905853271484375
1767600365.159586,893,47.47877502441406
1767600478.4491313,896,46.9100456237793
1767600572.7666478,898,46.862571716308594
1767600617.7409992,899,47.14781951904297
1767600886.032963,902,47.74888229370117
1767600932.290707,903,46.858299255371094
1767601163.9251482,908,47.57814407348633
1767601193.384867,909,47.12162399291992
